customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
MC-174253,66,11,5317,3,4,4,High-value
MC-174254,400,5,4433,1,3,4,Loyal
MC-175751,63,9,7467,3,4,4,High-value
MC-175752,140,6,2352,2,3,3,Loyal
MC-175753,32,10,3154,4,4,3,High-value
MC-175754,28,8,1304,4,4,2,High-value
MC-175901,203,1,2445,2,1,3,At-risk
MC-175902,408,7,2191,1,3,3,Loyal
MC-175903,71,11,3057,3,4,3,High-value
MC-175904,52,6,2427,3,3,3,Loyal
MC-176051,57,4,2942,3,2,3,Recent
MC-176052,470,6,3719,1,3,3,Loyal
MC-176053,50,8,4103,3,4,4,High-value
MC-176054,113,8,2258,2,4,3,Loyal
MC-176351,36,10,7576,4,4,4,High-value
MC-176352,321,7,2615,1,3,3,Loyal
MC-176353,6,13,10126,4,4,4,High-value
MC-176354,190,4,795,2,2,2,At-risk
MC-178451,9,10,6969,4,4,4,High-value
MC-178452,16,5,1717,4,3,2,Loyal
MC-178453,71,9,2456,3,4,3,High-value
MC-178454,2,7,3805,4,3,4,High-value
MC-181001,62,8,3397,3,4,3,High-value
MC-181002,124,9,3957,2,4,4,High-value
MC-181003,43,6,1781,3,3,2,Loyal
MC-181004,42,10,2220,3,4,3,High-value
MC-181301,241,4,790,2,2,2,At-risk
MC-181302,276,3,3277,1,2,3,At-risk
MC-181303,52,11,2881,3,4,3,High-value
MC-181304,370,5,1582,1,3,2,At-risk
MC-72751,236,3,1324,2,2,2,At-risk
MC-72752,373,2,2979,1,1,3,At-risk
MC-74251,36,4,1381,4,2,2,Recent
MC-74252,110,1,111,2,1,1,At-risk
MC-75751,10,3,761,4,2,2,Recent
MC-75752,44,5,2859,3,3,3,Loyal
MC-75901,337,2,481,1,1,1,At-risk
MC-75902,1029,1,1073,1,1,2,At-risk
MC-76051,1275,1,18,1,1,1,At-risk
MC-76052,196,1,190,2,1,1,At-risk
MC-76351,905,2,634,1,1,1,At-risk
MC-76352,665,2,59,1,1,1,At-risk
MC-78451,363,2,384,1,1,1,At-risk
MC-78452,35,2,608,4,1,1,Recent
MC-81001,105,3,659,3,2,1,Recent
MC-81301,288,2,345,1,1,1,At-risk
MC-81302,713,3,480,1,2,1,At-risk
MD-173501,99,6,2062,3,3,3,Loyal
MD-173502,340,4,970,1,2,2,At-risk
MD-173503,27,13,9657,4,4,4,High-value
MD-173504,118,7,3766,2,3,4,Loyal
MD-178601,156,9,9590,2,4,4,High-value
MD-178602,259,9,2689,2,4,3,Loyal
MD-178603,77,5,2090,3,3,3,Loyal
MD-178604,37,5,1203,4,3,2,Loyal
MD-73501,237,3,732,2,2,2,At-risk
MD-73502,468,1,26,1,1,1,At-risk
MD-73503,83,2,616,3,1,1,Recent
MD-78601,104,5,6855,3,3,4,High-value
ME-173201,6,6,5608,4,3,4,High-value
ME-173202,55,10,6977,3,4,4,High-value
ME-173203,14,4,1281,4,2,2,Recent
ME-173204,43,10,10665,3,4,4,High-value
ME-177251,62,9,3465,3,4,3,High-value
ME-177252,275,3,801,1,2,2,At-risk
ME-177253,166,8,1666,2,4,2,Loyal
ME-177254,29,8,1908,4,4,3,High-value
ME-180101,428,6,1520,1,3,2,At-risk
ME-180102,43,11,5882,3,4,4,High-value
ME-180103,71,6,1888,3,3,2,Loyal
ME-180104,93,4,1257,3,2,2,Recent
ME-73201,205,4,419,2,2,1,At-risk
ME-73202,21,6,1302,4,3,2,Loyal
ME-77251,12,4,514,4,2,1,Recent
ME-77252,324,1,204,1,1,1,At-risk
ME-77253,14,6,1366,4,3,2,Loyal
ME-80101,393,1,161,1,1,1,At-risk
MF-176651,242,7,4636,2,3,4,Loyal
MF-176652,52,10,4860,3,4,4,High-value
MF-176653,63,7,2935,3,3,3,Loyal
MF-176654,422,5,936,1,3,2,At-risk
MF-182501,211,8,6176,2,4,4,High-value
MF-182502,40,13,9618,4,4,4,High-value
MF-182503,78,6,2874,3,3,3,Loyal
MF-182504,8,5,1759,4,3,2,Loyal
MF-76651,49,2,58,3,1,1,Recent
MF-76652,1156,1,104,1,1,1,At-risk
MF-82501,702,1,25,1,1,1,At-risk
MF-82502,63,5,1492,3,3,2,Loyal
MG-176501,20,5,4904,4,3,4,High-value
MG-176502,138,4,2972,2,2,3,Loyal
MG-176503,152,5,1054,2,3,2,Loyal
MG-176504,30,7,3785,4,3,4,High-value
MG-176801,37,13,9028,4,4,4,High-value
MG-176802,503,6,3801,1,3,4,Loyal
MG-176803,86,5,884,3,3,2,Loyal
MG-176804,93,4,2351,3,2,3,Recent
MG-176951,1,11,6960,4,4,4,High-value
MG-176952,35,6,6958,4,3,4,High-value
MG-176953,199,5,962,2,3,2,Loyal
MG-176954,556,3,1342,1,2,2,At-risk
MG-178751,45,9,4374,3,4,4,High-value
MG-178752,52,11,6604,3,4,4,High-value
MG-178753,6,8,2233,4,4,3,High-value
MG-178754,117,5,1241,2,3,2,Loyal
MG-178901,27,8,7964,4,4,4,High-value
MG-178902,6,9,2846,4,4,3,High-value
MG-178903,188,3,1579,2,2,2,At-risk
MG-178904,100,9,777,3,4,2,Loyal
MG-181451,34,5,3170,4,3,3,High-value
MG-181452,38,4,9501,4,2,4,High-value
MG-181453,3,11,2416,4,4,3,High-value
MG-181454,85,4,3062,3,2,3,Recent
MG-182051,27,7,7669,4,3,4,High-value
MG-182052,3,11,5544,4,4,4,High-value
MG-182053,17,10,3134,4,4,3,High-value
MG-182054,265,1,16,2,1,1,At-risk
MG-76501,496,1,302,1,1,1,At-risk
MG-76801,75,5,2878,3,3,3,Loyal
MG-76802,189,4,1421,2,2,2,At-risk
MG-76951,342,3,557,1,2,1,At-risk
MG-76952,336,4,1547,1,2,2,At-risk
MG-78751,404,1,80,1,1,1,At-risk
MG-78901,374,1,19,1,1,1,At-risk
MG-81451,282,2,4881,1,1,4,At-risk
MG-81452,1345,1,348,1,1,1,At-risk
MG-82051,370,3,1355,1,2,2,At-risk
MG-82052,610,1,15,1,1,1,At-risk
MG-82053,2,3,277,4,2,1,Recent
MH-172901,414,4,3762,1,2,3,At-risk
MH-172902,38,8,2845,4,4,3,High-value
MH-172903,98,7,4717,3,3,4,High-value
MH-172904,120,6,2393,2,3,3,Loyal
MH-174401,9,8,3492,4,4,3,High-value
MH-174402,45,8,3454,3,4,3,High-value
MH-174403,147,5,601,2,3,1,At-risk
MH-174404,377,4,400,1,2,1,At-risk
MH-174551,180,6,2602,2,3,3,Loyal
MH-174552,55,8,3228,3,4,3,High-value
MH-174553,409,5,1691,1,3,2,At-risk
MH-174554,86,8,2456,3,4,3,High-value
MH-176201,216,3,732,2,2,2,At-risk
MH-176202,24,7,4013,4,3,4,High-value
MH-176203,105,6,5040,3,3,4,High-value
MH-176204,156,4,1253,2,2,2,At-risk
MH-177851,1,7,4676,4,3,4,High-value
MH-177852,16,5,2780,4,3,3,High-value
MH-177853,363,7,2017,1,3,3,Loyal
MH-177854,99,7,2203,3,3,3,Loyal
MH-180251,927,1,1129,1,1,2,At-risk
MH-180252,74,8,5120,3,4,4,High-value
MH-180253,21,5,2520,4,3,3,High-value
MH-180254,50,5,2986,3,3,3,Loyal
MH-181151,185,9,2634,2,4,3,Loyal
MH-181152,19,4,2669,4,2,3,Recent
MH-181153,208,4,1208,2,2,2,At-risk
MH-181154,6,9,5503,4,4,4,High-value
MH-72901,738,3,1684,1,2,2,At-risk
MH-74401,97,5,2763,3,3,3,Loyal
MH-74402,1115,1,326,1,1,1,At-risk
MH-74403,698,2,268,1,1,1,At-risk
MH-74551,108,4,457,3,2,1,Recent
MH-74552,93,6,4290,3,3,4,High-value
MH-76201,246,2,372,2,1,1,At-risk
MH-76202,763,1,129,1,1,1,At-risk
MH-76203,483,4,678,1,2,1,At-risk
MH-77851,78,7,1580,3,3,2,Loyal
MH-77852,8,2,336,4,1,1,Recent
MH-80251,659,3,451,1,2,1,At-risk
MH-80252,63,1,22,3,1,1,Recent
MH-80253,15,5,623,4,3,1,Loyal
MH-81151,59,5,942,3,3,2,Loyal
MH-81152,220,2,319,2,1,1,At-risk
MJ-177401,22,9,3419,4,4,3,High-value
MJ-177402,54,4,2549,3,2,3,Recent
MJ-177403,95,6,3061,3,3,3,Loyal
MJ-177404,23,7,6321,4,3,4,High-value
MJ-77401,160,2,1080,2,1,2,At-risk
MJ-77402,374,2,56,1,1,1,At-risk
MK-179051,64,8,5029,3,4,4,High-value
MK-179052,22,5,2601,4,3,3,High-value
MK-179053,27,10,3269,4,4,3,High-value
MK-179054,29,8,2302,4,4,3,High-value
MK-181601,34,7,6220,4,3,4,High-value
MK-181602,23,5,2254,4,3,3,High-value
MK-181603,657,4,539,1,2,1,At-risk
MK-181604,241,4,1031,2,2,2,At-risk
MK-79051,220,4,347,2,2,1,At-risk
MK-79052,381,2,187,1,1,1,At-risk
MK-79053,150,5,712,2,3,1,At-risk
MK-81601,236,2,1310,2,1,2,At-risk
MK-81602,140,1,80,2,1,1,At-risk
MK-81603,41,7,1307,4,3,2,Loyal
ML-173951,1,5,1814,4,3,2,Loyal
ML-173952,576,4,6747,1,2,4,Loyal
ML-173953,381,7,3221,1,3,3,Loyal
ML-173954,70,9,2723,3,4,3,High-value
ML-174101,34,11,6342,4,4,4,High-value
ML-174102,166,5,1924,2,3,3,Loyal
ML-174103,50,8,3794,3,4,4,High-value
ML-174104,55,6,2922,3,3,3,Loyal
ML-177551,163,11,6767,2,4,4,High-value
ML-177552,2,6,5182,4,3,4,High-value
ML-177553,575,4,404,1,2,1,At-risk
ML-177554,30,7,2071,4,3,3,High-value
ML-180401,322,5,2753,1,3,3,Loyal
ML-180402,8,6,4549,4,3,4,High-value
ML-180403,435,5,633,1,3,1,At-risk
ML-180404,80,3,742,3,2,2,Recent
ML-182651,192,10,5548,2,4,4,High-value
ML-182652,189,9,7379,2,4,4,High-value
ML-182653,477,5,1591,1,3,2,At-risk
ML-182654,101,2,162,3,1,1,Recent
ML-73951,133,4,497,2,2,1,At-risk
ML-73952,171,3,553,2,2,1,At-risk
ML-74101,170,3,193,2,2,1,At-risk
ML-77551,310,4,937,1,2,2,At-risk
ML-77552,1289,1,51,1,1,1,At-risk
ML-77553,27,2,122,4,1,1,Recent
ML-80401,45,4,1513,3,2,2,Recent
ML-80402,279,1,73,1,1,1,At-risk
ML-80403,224,2,104,2,1,1,At-risk
ML-82651,422,5,984,1,3,2,At-risk
ML-82652,9,4,187,4,2,1,Recent
MM-172601,79,10,7869,3,4,4,High-value
MM-172602,111,7,1912,2,3,3,Loyal
MM-172603,5,5,4620,4,3,4,High-value
MM-172604,169,4,1315,2,2,2,At-risk
MM-179201,45,5,3683,3,3,3,Loyal
MM-179202,92,7,7421,3,3,4,High-value
MM-179203,14,10,5483,4,4,4,High-value
MM-179204,8,11,3793,4,4,4,High-value
MM-180551,27,2,303,4,1,1,Recent
MM-180552,16,10,6490,4,4,4,High-value
MM-180553,205,5,1619,2,3,2,Loyal
MM-180554,62,8,2752,3,4,3,High-value
MM-182801,148,5,1582,2,3,2,Loyal
MM-182802,712,5,3349,1,3,3,Loyal
MM-182803,13,6,1429,4,3,2,Loyal
MM-182804,86,9,774,3,4,2,Loyal
MM-72601,132,1,19,2,1,1,At-risk
MM-72602,1460,1,314,1,1,1,At-risk
MM-72603,297,3,5177,1,2,4,Loyal
MM-79201,84,5,968,3,3,2,Loyal
MM-79202,29,1,382,4,1,1,Recent
MM-80551,603,2,686,1,1,1,At-risk
MM-80552,34,6,1239,4,3,2,Loyal
MM-82801,143,3,664,2,2,1,At-risk
MM-82802,72,7,2922,3,3,3,Loyal
MN-179351,110,4,4101,2,2,4,Loyal
MN-179352,9,5,3182,4,3,3,High-value
MN-179353,120,6,3112,2,3,3,Loyal
MN-179354,35,6,2477,4,3,3,High-value
MN-79351,31,3,71,4,2,1,Recent
MN-79352,658,3,2104,1,2,3,At-risk
MO-175001,44,4,1731,3,2,2,Recent
MO-175002,148,5,4472,2,3,4,Loyal
MO-175003,37,11,3190,4,4,3,High-value
MO-175004,73,4,922,3,2,2,Recent
MO-178001,7,7,9347,4,3,4,High-value
MO-178002,106,3,355,3,2,1,Recent
MO-178003,90,7,2319,3,3,3,Loyal
MO-178004,105,8,1686,3,4,2,Loyal
MO-179501,401,1,101,1,1,1,At-risk
MO-179502,7,8,4009,4,4,4,High-value
MO-179503,77,3,266,3,2,1,Recent
MO-179504,181,2,154,2,1,1,At-risk
MO-75001,736,3,580,1,2,1,At-risk
MO-75002,282,2,231,1,1,1,At-risk
MO-78001,31,6,1885,4,3,2,Loyal
MO-78002,15,3,2411,4,2,3,Recent
MO-79501,664,1,712,1,1,1,At-risk
MO-79502,99,2,222,3,1,1,Recent
MP-174701,43,6,1697,3,3,2,Loyal
MP-174702,6,6,4416,4,3,4,High-value
MP-174703,388,9,3608,1,4,3,Loyal
MP-174704,720,7,3207,1,3,3,Loyal
MP-179651,108,7,2552,3,3,3,Loyal
MP-179652,55,13,6431,3,4,4,High-value
MP-179653,28,10,4263,4,4,4,High-value
MP-179654,73,9,3984,3,4,4,High-value
MP-181751,23,13,9796,4,4,4,High-value
MP-181752,248,8,5065,2,4,4,High-value
MP-181753,267,6,2096,2,3,3,Loyal
MP-181754,17,9,5090,4,4,4,High-value
MP-74701,544,2,59,1,1,1,At-risk
MP-79651,450,5,295,1,3,1,At-risk
MP-79652,197,3,271,2,2,1,At-risk
MP-81751,169,3,944,2,2,2,At-risk
MP-81752,91,3,1225,3,2,2,Recent
MR-175451,98,8,4797,3,4,4,High-value
MR-175452,152,8,11500,2,4,4,High-value
MR-175453,201,3,2312,2,2,3,Loyal
MR-175454,126,4,640,2,2,1,At-risk
MR-75451,293,3,1963,1,2,3,At-risk
MR-75452,101,3,363,3,2,1,Recent
MS-173651,28,7,4809,4,3,4,High-value
MS-173652,6,5,2419,4,3,3,High-value
MS-173653,37,12,5642,4,4,4,High-value
MS-173654,274,10,7445,1,4,4,Loyal
MS-175301,71,7,6450,3,3,4,High-value
MS-175302,16,6,3698,4,3,3,High-value
MS-175303,192,8,2710,2,4,3,Loyal
MS-175304,435,4,476,1,2,1,At-risk
MS-177101,30,7,314,4,3,1,Loyal
MS-177102,34,6,3814,4,3,4,High-value
MS-177103,30,7,2762,4,3,3,High-value
MS-177104,414,6,1611,1,3,2,At-risk
MS-177701,152,7,4739,2,3,4,Loyal
MS-177702,50,11,7757,3,4,4,High-value
MS-177703,35,9,1747,4,4,2,High-value
MS-177704,122,9,3146,2,4,3,Loyal
MS-178301,64,6,2696,3,3,3,Loyal
MS-178302,24,7,4366,4,3,4,High-value
MS-178303,73,9,4350,3,4,4,High-value
MS-178304,453,4,370,1,2,1,At-risk
MS-179801,322,5,4091,1,3,4,Loyal
MS-179802,143,6,7202,2,3,4,Loyal
MS-179803,70,10,4065,3,4,4,High-value
MS-179804,27,6,855,4,3,2,Loyal
MS-73651,225,4,1233,2,2,2,At-risk
MS-73652,112,1,133,2,1,1,At-risk
MS-75301,938,1,569,1,1,1,At-risk
MS-75302,52,7,887,3,3,2,Loyal
MS-77101,64,2,164,3,1,1,Recent
MS-77102,282,6,1366,1,3,2,At-risk
MS-77701,99,4,217,3,2,1,Recent
MS-77702,127,2,322,2,1,1,At-risk
MS-78301,140,3,305,2,2,1,At-risk
MS-78302,5,5,4017,4,3,4,High-value
MS-79801,7,2,673,4,1,1,Recent
MS-79802,279,3,983,1,2,2,At-risk
MT-178151,148,9,4902,2,4,4,High-value
MT-178152,94,7,3607,3,3,3,Loyal
MT-178153,64,5,2446,3,3,3,Loyal
MT-178154,50,6,2890,3,3,3,Loyal
MT-180701,210,10,2682,2,4,3,Loyal
MT-180702,128,7,6720,2,3,4,Loyal
MT-180703,265,3,204,2,2,1,At-risk
MT-180704,204,4,1321,2,2,2,At-risk
MT-78151,527,2,344,1,1,1,At-risk
MT-78152,177,4,1157,2,2,2,At-risk
MT-80701,324,3,4827,1,2,4,Loyal
MT-80702,621,4,2025,1,2,3,At-risk
MV-174851,20,5,2222,4,3,3,High-value
MV-174852,17,9,5580,4,4,4,High-value
MV-174853,112,4,1202,2,2,2,At-risk
MV-174854,28,9,1561,4,4,2,High-value
MV-181901,100,8,9480,3,4,4,High-value
MV-181902,59,10,2796,3,4,3,High-value
MV-181903,91,5,1564,3,3,2,Loyal
MV-181904,20,7,1736,4,3,2,Loyal
MV-74851,471,2,636,1,1,1,At-risk
MV-74852,820,3,317,1,2,1,At-risk
MV-81901,8,4,3445,4,2,3,Recent
MV-81902,461,4,551,1,2,1,At-risk
MW-182201,149,5,7302,2,3,4,Loyal
MW-182202,69,5,5709,3,3,4,High-value
MW-182203,275,11,2241,1,4,3,Loyal
MW-182204,18,7,5342,4,3,4,High-value
MW-182351,17,8,5128,4,4,4,High-value
MW-182352,195,7,3020,2,3,3,Loyal
MW-182353,64,7,4534,3,3,4,High-value
MW-182354,45,2,5254,3,1,4,Recent
MW-82201,513,4,224,1,2,1,At-risk
MW-82202,45,4,2252,3,2,3,Recent
MW-82351,1,5,675,4,3,1,Loyal
MW-82352,785,1,397,1,1,1,At-risk
MY-173801,212,7,6052,2,3,4,Loyal
MY-173802,54,9,5220,3,4,4,High-value
MY-173803,48,5,1198,3,3,2,Loyal
MY-173804,30,7,2255,4,3,3,High-value
MY-182951,1,6,8991,4,3,4,High-value
MY-182952,44,8,6649,3,4,4,High-value
MY-182953,15,4,5779,4,2,4,High-value
MY-182954,72,11,4151,3,4,4,High-value
MY-73801,950,2,158,1,1,1,At-risk
MY-73802,323,2,1589,1,1,2,At-risk
MY-82951,44,6,2993,3,3,3,Loyal
MY-82952,510,4,1081,1,2,2,At-risk
MZ-173351,22,6,2892,4,3,3,High-value
MZ-173352,156,7,5126,2,3,4,Loyal
MZ-173353,37,9,5854,4,4,4,High-value
MZ-173354,31,4,594,4,2,1,Recent
MZ-175151,45,10,5508,3,4,4,High-value
MZ-175152,44,6,3803,3,3,4,High-value
MZ-175153,24,3,1508,4,2,2,Recent
MZ-175154,283,6,2565,1,3,3,Loyal
MZ-73351,311,1,180,1,1,1,At-risk
MZ-73352,113,4,3314,2,2,3,Loyal
MZ-75151,120,6,1234,2,3,2,Loyal
MZ-75152,903,1,150,1,1,1,At-risk
MZ-75153,79,2,1809,3,1,2,Recent
NB-185801,548,3,1306,1,2,2,At-risk
NB-185802,639,2,1409,1,1,2,At-risk
NB-185803,453,3,1886,1,2,2,At-risk
NB-185804,1167,2,274,1,1,1,At-risk
NB-186551,386,5,2804,1,3,3,Loyal
NB-186552,39,5,4478,4,3,4,High-value
NB-186553,174,3,392,2,2,1,At-risk
NB-186554,20,9,1974,4,4,3,High-value
NB-85801,429,4,633,1,2,1,At-risk
NB-85802,1284,1,100,1,1,1,At-risk
NB-85803,637,2,327,1,1,1,At-risk
NB-86551,1097,2,131,1,1,1,At-risk
NB-86552,111,3,303,2,2,1,At-risk
NC-183401,215,10,7627,2,4,4,High-value
NC-183402,6,4,1754,4,2,2,Recent
NC-183403,205,3,2063,2,2,3,Loyal
NC-183404,225,5,2461,2,3,3,Loyal
NC-184151,428,4,833,1,2,2,At-risk
NC-184152,190,4,2335,2,2,3,Loyal
NC-184153,40,5,3870,4,3,4,High-value
NC-184154,42,6,2219,3,3,3,Loyal
NC-185351,81,5,1137,3,3,2,Loyal
NC-185352,304,7,565,1,3,1,At-risk
NC-185353,75,3,1109,3,2,2,Recent
NC-185354,7,7,8240,4,3,4,High-value
NC-186251,21,15,11491,4,4,4,High-value
NC-186252,56,6,2018,3,3,3,Loyal
NC-186253,108,3,1573,3,2,2,Recent
NC-186254,205,5,1822,2,3,2,Loyal
NC-83401,36,5,2280,4,3,3,High-value
NC-83402,197,1,229,2,1,1,At-risk
NC-83403,470,3,199,1,2,1,At-risk
NC-84151,197,2,287,2,1,1,At-risk
NC-84152,107,3,1215,3,2,2,Recent
NC-85351,294,3,782,1,2,2,At-risk
NC-85352,139,4,469,2,2,1,At-risk
NC-86251,462,1,339,1,1,1,At-risk
NC-86252,1156,1,103,1,1,1,At-risk
ND-183701,108,3,652,3,2,1,Recent
ND-183702,393,3,3485,1,2,3,At-risk
ND-183703,13,8,2452,4,4,3,High-value
ND-183704,28,9,4329,4,4,4,High-value
ND-184601,6,5,1377,4,3,2,Loyal
ND-184602,147,6,5124,2,3,4,Loyal
ND-184603,163,5,2663,2,3,3,Loyal
ND-184604,184,6,2894,2,3,3,Loyal
ND-83701,34,2,360,4,1,1,Recent
ND-83702,49,4,2431,3,2,3,Recent
ND-84601,9,5,1973,4,3,3,High-value
ND-84602,838,1,41,1,1,1,At-risk
ND-84603,26,4,708,4,2,1,Recent
NF-183851,41,10,7362,4,4,4,High-value
NF-183852,8,13,9656,4,4,4,High-value
NF-183853,283,2,2703,1,1,3,At-risk
NF-183854,80,7,8321,3,3,4,High-value
NF-184751,451,6,3008,1,3,3,Loyal
NF-184752,7,8,6407,4,4,4,High-value
NF-184753,267,4,839,2,2,2,At-risk
NF-184754,526,4,377,1,2,1,At-risk
NF-185951,220,4,2661,2,2,3,Loyal
NF-185952,587,4,1557,1,2,2,At-risk
NF-185953,12,7,4287,4,3,4,High-value
NF-185954,115,7,2031,2,3,3,Loyal
NF-83851,2,7,2029,4,4,3,High-value
NF-83852,552,1,402,1,1,1,At-risk
NF-83853,50,3,1305,3,2,2,Recent
NF-84751,44,2,755,3,1,2,Recent
NF-84752,821,1,676,1,1,1,At-risk
NF-84753,115,4,587,2,2,1,At-risk
NF-85951,513,2,801,1,1,2,At-risk
NF-85952,517,3,931,1,2,2,At-risk
NG-183551,217,3,2074,2,2,3,Loyal
NG-183552,61,6,2134,3,3,3,Loyal
NG-183553,188,7,3188,2,4,3,Loyal
NG-183554,49,5,1871,3,3,2,Loyal
NG-184301,48,10,10114,3,4,4,High-value
NG-184302,28,8,3620,4,4,3,High-value
NG-184303,72,5,3841,3,3,4,High-value
NG-184304,49,5,1397,3,3,2,Loyal
NG-83551,1064,2,358,1,1,1,At-risk
NG-83552,696,2,403,1,1,1,At-risk
NG-83553,104,3,1987,3,2,3,Recent
NG-84301,38,3,430,4,2,1,Recent
NG-84302,440,1,728,1,1,2,At-risk
NG-84303,19,4,2591,4,2,3,Recent
NH-186101,21,9,11557,4,4,4,High-value
NH-186102,71,5,4807,3,3,4,High-value
NH-186103,489,1,146,1,1,1,At-risk
NH-186104,190,7,2673,2,4,3,Loyal
NH-86101,72,2,31,3,1,1,Recent
NH-86102,940,1,1005,1,1,2,At-risk
NH-86103,6,3,1085,4,2,2,Recent
NK-184901,216,5,6215,2,3,4,Loyal
NK-184902,27,6,1104,4,3,2,Loyal
NK-184903,238,6,3592,2,3,3,Loyal
NK-184904,71,7,571,3,4,1,Loyal
NK-84901,207,4,2393,2,2,3,Loyal
NL-183101,87,9,6982,3,4,4,High-value
NL-183102,26,6,1732,4,3,2,Loyal
NL-183103,62,6,455,3,3,1,Loyal
NL-183104,59,4,1420,3,2,2,Recent
NL-83101,576,1,222,1,1,1,At-risk
NL-83102,781,1,29,1,1,1,At-risk
NM-184451,86,11,8764,3,4,4,High-value
NM-184452,152,5,1335,2,3,2,Loyal
NM-184453,31,9,3664,4,4,3,High-value
NM-184454,161,7,6461,2,4,4,High-value
NM-185201,107,8,4082,3,4,4,High-value
NM-185202,20,5,4103,4,3,4,High-value
NM-185203,47,4,1983,3,2,3,Recent
NM-185204,245,10,2163,2,4,3,Loyal
NM-84451,367,3,191,1,2,1,At-risk
NM-84452,920,1,18,1,1,1,At-risk
NM-84453,34,5,3845,4,3,4,High-value
NM-85201,159,1,1541,2,1,2,At-risk
NP-183251,2,6,945,4,3,2,Loyal
NP-183252,56,7,2922,3,4,3,High-value
NP-183253,154,6,2382,2,3,3,Loyal
NP-183254,26,6,5532,4,3,4,High-value
NP-186701,63,4,660,3,2,1,Recent
NP-186702,192,8,6412,2,4,4,High-value
NP-186703,419,2,1860,1,1,2,At-risk
NP-186704,59,5,3909,3,3,4,High-value
NP-186851,128,6,3851,2,3,4,Loyal
NP-186852,140,6,843,2,3,2,Loyal
NP-186853,15,12,5440,4,4,4,High-value
NP-186854,407,6,1229,1,3,2,At-risk
NP-187001,30,6,877,4,3,2,Loyal
NP-187002,29,8,4020,4,4,4,High-value
NP-187003,194,6,1238,2,3,2,Loyal
NP-187004,139,7,7904,2,4,4,High-value
NP-83251,16,3,219,4,2,1,Recent
NP-83252,864,1,531,1,1,1,At-risk
NP-83253,397,4,587,1,2,1,At-risk
NP-86701,227,2,1954,2,1,3,At-risk
NP-86702,483,4,919,1,2,2,At-risk
NP-86851,115,3,4655,2,2,4,Loyal
NP-86852,280,1,340,1,1,1,At-risk
NP-87001,192,4,1330,2,2,2,At-risk
NP-87002,38,2,552,4,1,1,Recent
NR-185501,3,10,4196,4,4,4,High-value
NR-185502,257,4,1116,2,2,2,At-risk
NR-185503,83,7,3313,3,4,3,High-value
NR-185504,211,5,2368,2,3,3,Loyal
NR-85501,60,3,305,3,2,1,Recent
NR-85502,15,5,1593,4,3,2,Loyal
NS-185051,295,4,1681,1,2,2,At-risk
NS-185052,63,6,3767,3,3,4,High-value
NS-185053,62,11,6814,3,4,4,High-value
NS-185054,7,4,2576,4,2,3,Recent
NS-186401,49,6,2341,3,3,3,Loyal
NS-186402,37,10,4581,4,4,4,High-value
NS-186403,57,8,4982,3,4,4,High-value
NS-186404,175,13,2966,2,4,3,Loyal
NS-85051,14,3,901,4,2,2,Recent
NS-85052,198,2,62,2,1,1,At-risk
NS-86401,48,4,694,3,2,1,Recent
NS-86402,134,4,1079,2,2,2,At-risk
NW-184001,236,8,1550,2,4,2,Loyal
NW-184002,182,4,1720,2,2,2,At-risk
NW-184003,335,7,4823,1,4,4,Loyal
NW-184004,173,7,7233,2,4,4,High-value
NW-84001,1240,1,5100,1,1,4,At-risk
NW-84002,678,1,334,1,1,1,At-risk
NW-84003,118,5,1614,2,3,2,Loyal
NZ-185651,233,8,9544,2,4,4,High-value
NZ-185652,110,5,5475,3,3,4,High-value
NZ-185653,387,4,2436,1,2,3,At-risk
NZ-185654,86,9,2487,3,4,3,High-value
NZ-85651,100,4,329,3,2,1,Recent
ON-187151,126,7,3094,2,4,3,Loyal
ON-187152,48,11,8368,3,4,4,High-value
ON-187153,429,6,4736,1,3,4,Loyal
ON-187154,411,9,1567,1,4,2,Loyal
ON-87151,1000,2,346,1,1,1,At-risk
ON-87152,460,3,1162,1,2,2,At-risk
OT-187301,34,11,6463,4,4,4,High-value
OT-187302,42,8,5883,3,4,4,High-value
OT-187303,119,8,3330,2,4,3,Loyal
OT-187304,66,5,3819,3,3,4,High-value
OT-87301,472,2,220,1,1,1,At-risk
OT-87302,243,2,44,2,1,1,At-risk
PA-190601,51,5,1265,3,3,2,Loyal
PA-190602,75,3,1921,3,2,3,Recent
PA-190603,24,7,2808,4,4,3,High-value
PA-190604,104,6,730,3,3,2,Loyal
PA-90601,405,3,3223,1,2,3,At-risk
PA-90602,178,3,448,2,2,1,At-risk
PB-188051,9,5,3440,4,3,3,High-value
PB-188052,360,6,4889,1,3,4,Loyal
PB-188053,73,5,3001,3,3,3,Loyal
PB-188054,26,3,741,4,2,2,Recent
PB-191051,89,4,2957,3,2,3,Recent
PB-191052,527,5,1855,1,3,2,At-risk
PB-191053,139,3,2587,2,2,3,Loyal
PB-191054,58,4,689,3,2,1,Recent
PB-191501,68,5,1849,3,3,2,Loyal
PB-191502,104,8,1308,3,4,2,Loyal
PB-191503,6,12,3294,4,4,3,High-value
PB-191504,98,8,1457,3,4,2,Loyal
PB-192101,33,8,11654,4,4,4,High-value
PB-192102,9,10,4684,4,4,4,High-value
PB-192103,152,7,2497,2,4,3,Loyal
PB-192104,689,2,133,1,1,1,At-risk
PB-88051,121,2,254,2,1,1,At-risk
